Date	Advertiser	Order	Line_item	Creative	Advertiser_ID	Order_ID	Line_item_ID	Creative_ID	External_advertiser_ID	External_order_ID	External_Line_Item_ID	Creative_Id	Total_impressions	Total_clicks	Total_CTR	Column1	Column2	
4/7/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Showroom 31714 0301 768x66	33459447	298883607	112526607	83229499887	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	15563	175	0.0112			
4/7/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Hotspots 31714 0301 768x66	33459447	298883607	112526607	83229501207	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	5164	62	0.012			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 160x600	33459447	298883607	112526127	83223721407	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	8	1	0.125			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x250	33459447	298883607	112526127	83224857807	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	5507	68	0.0123			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x600	33459447	298883607	112526127	83224873167	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	1972	41	0.0208			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 728x90	33459447	298883607	112526127	83224880487	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	1515	6	0.004			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 900x65	33459447	298883607	112526127	83224931847	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	6906	187	0.0271			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 160x600	33459447	298883607	112526127	83224977807	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	5	0	0			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x250	33459447	298883607	112526127	83224984167	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	3745	38	0.0101			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x600	33459447	298883607	112526127	83224992327	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2631	63	0.0239			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 728x90	33459447	298883607	112526127	83224992927	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2824	16	0.0057			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 900x65	33459447	298883607	112526127	83224993767	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2276	58	0.0255			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Showroom 31714 0301 320x60	33459447	298883607	112526487	83229497607	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	25826	171	0.0066			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Hotspots 31714 0301 320x60	33459447	298883607	112526487	83229498567	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	8586	49	0.0057			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Showroom 31714 0301 768x66	33459447	298883607	112526607	83229499887	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	13879	192	0.0138			
4/8/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Hotspots 31714 0301 768x66	33459447	298883607	112526607	83229501207	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	4718	47	0.01			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 160x600	33459447	298883607	112526127	83223721407	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	25	0	0			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x250	33459447	298883607	112526127	83224857807	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	3880	51	0.0131			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x600	33459447	298883607	112526127	83224873167	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	1485	16	0.0108			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 728x90	33459447	298883607	112526127	83224880487	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	1077	6	0.0056			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 900x65	33459447	298883607	112526127	83224931847	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	5941	192	0.0323			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 160x600	33459447	298883607	112526127	83224977807	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	8	0	0			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x250	33459447	298883607	112526127	83224984167	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2347	34	0.0145			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x600	33459447	298883607	112526127	83224992327	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	1962	43	0.0219			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 728x90	33459447	298883607	112526127	83224992927	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	1832	12	0.0066			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 900x65	33459447	298883607	112526127	83224993767	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	1960	58	0.0296			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Showroom 31714 0301 320x60	33459447	298883607	112526487	83229497607	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	29121	194	0.0067			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Hotspots 31714 0301 320x60	33459447	298883607	112526487	83229498567	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	9599	49	0.0051			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Showroom 31714 0301 768x66	33459447	298883607	112526607	83229499887	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	16406	191	0.0116			
4/9/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Hotspots 31714 0301 768x66	33459447	298883607	112526607	83229501207	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	5566	63	0.0113			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 160x600	33459447	298883607	112526127	83223721407	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	28	0	0			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x250	33459447	298883607	112526127	83224857807	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	3969	44	0.0111			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x600	33459447	298883607	112526127	83224873167	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	1836	27	0.0147			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 728x90	33459447	298883607	112526127	83224880487	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	1090	6	0.0055			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 900x65	33459447	298883607	112526127	83224931847	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	7511	251	0.0334			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 160x600	33459447	298883607	112526127	83224977807	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	15	0	0			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x250	33459447	298883607	112526127	83224984167	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2385	32	0.0134			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x600	33459447	298883607	112526127	83224992327	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2370	46	0.0194			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 728x90	33459447	298883607	112526127	83224992927	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	1903	9	0.0047			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 900x65	33459447	298883607	112526127	83224993767	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2597	81	0.0312			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Showroom 31714 0301 320x60	33459447	298883607	112526487	83229497607	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	28359	180	0.0063			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Hotspots 31714 0301 320x60	33459447	298883607	112526487	83229498567	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	9445	56	0.0059			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Showroom 31714 0301 768x66	33459447	298883607	112526607	83229499887	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	13994	180	0.0129			
4/10/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Hotspots 31714 0301 768x66	33459447	298883607	112526607	83229501207	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	4608	48	0.0104			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 160x600	33459447	298883607	112526127	83223721407	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	4	0	0			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x250	33459447	298883607	112526127	83224857807	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	4496	50	0.0111			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x600	33459447	298883607	112526127	83224873167	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	2011	33	0.0164			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 728x90	33459447	298883607	112526127	83224880487	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	856	2	0.0023			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 900x65	33459447	298883607	112526127	83224931847	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	7335	233	0.0318			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 160x600	33459447	298883607	112526127	83224977807	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	1	0	0			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x250	33459447	298883607	112526127	83224984167	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2771	21	0.0076			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x600	33459447	298883607	112526127	83224992327	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2894	58	0.02			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 728x90	33459447	298883607	112526127	83224992927	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	1820	8	0.0044			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 900x65	33459447	298883607	112526127	83224993767	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2477	56	0.0226			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Showroom 31714 0301 320x60	33459447	298883607	112526487	83229497607	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	32724	178	0.0054			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Hotspots 31714 0301 320x60	33459447	298883607	112526487	83229498567	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	10908	75	0.0069			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Showroom 31714 0301 768x66	33459447	298883607	112526607	83229499887	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	13692	174	0.0127			
4/11/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Hotspots 31714 0301 768x66	33459447	298883607	112526607	83229501207	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	4792	63	0.0131			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 160x600	33459447	298883607	112526127	83223721407	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	4	0	0			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x250	33459447	298883607	112526127	83224857807	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	4372	74	0.0169			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x600	33459447	298883607	112526127	83224873167	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	2255	41	0.0182			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 728x90	33459447	298883607	112526127	83224880487	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	1461	6	0.0041			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 900x65	33459447	298883607	112526127	83224931847	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	6132	156	0.0254			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 160x600	33459447	298883607	112526127	83224977807	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	3	0	0			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x250	33459447	298883607	112526127	83224984167	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2784	44	0.0158			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x600	33459447	298883607	112526127	83224992327	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	3214	76	0.0236			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 728x90	33459447	298883607	112526127	83224992927	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2856	12	0.0042			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 900x65	33459447	298883607	112526127	83224993767	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2115	64	0.0303			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Showroom 31714 0301 320x60	33459447	298883607	112526487	83229497607	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	29871	191	0.0064			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Hotspots 31714 0301 320x60	33459447	298883607	112526487	83229498567	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	9768	51	0.0052			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Showroom 31714 0301 768x66	33459447	298883607	112526607	83229499887	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	15507	185	0.0119			
4/12/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Hotspots 31714 0301 768x66	33459447	298883607	112526607	83229501207	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	5099	43	0.0084			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 160x600	33459447	298883607	112526127	83223721407	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	4	0	0			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x250	33459447	298883607	112526127	83224857807	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	4413	53	0.012			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x600	33459447	298883607	112526127	83224873167	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	2392	36	0.0151			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 728x90	33459447	298883607	112526127	83224880487	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	1456	8	0.0055			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 900x65	33459447	298883607	112526127	83224931847	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	7940	213	0.0268			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x250	33459447	298883607	112526127	83224984167	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2784	29	0.0104			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x600	33459447	298883607	112526127	83224992327	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	3334	58	0.0174			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 728x90	33459447	298883607	112526127	83224992927	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2834	9	0.0032			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 900x65	33459447	298883607	112526127	83224993767	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2826	63	0.0223			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Showroom 31714 0301 320x60	33459447	298883607	112526487	83229497607	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	30735	178	0.0058			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Hotspots 31714 0301 320x60	33459447	298883607	112526487	83229498567	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	10203	60	0.0059			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Showroom 31714 0301 768x66	33459447	298883607	112526607	83229499887	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	14044	169	0.012			
4/13/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Tablet US 31714 0401 1231	Tablet Hotspots 31714 0301 768x66	33459447	298883607	112526607	83229501207	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	4631	52	0.0112			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 160x600	33459447	298883607	112526127	83223721407	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	2	0	0			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x250	33459447	298883607	112526127	83224857807	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	4480	69	0.0154			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 300x600	33459447	298883607	112526127	83224873167	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	2095	23	0.011			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 728x90	33459447	298883607	112526127	83224880487	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	1405	9	0.0064			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames Showroom 31714 0301 900x65	33459447	298883607	112526127	83224931847	-	0	00k3800000V6yCsAAJ	ct01e47cb430002a83	7217	185	0.0256			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 160x600	33459447	298883607	112526127	83224977807	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	1	0	0			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x250	33459447	298883607	112526127	83224984167	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2712	42	0.0155			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 300x600	33459447	298883607	112526127	83224992327	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2897	60	0.0207			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 728x90	33459447	298883607	112526127	83224992927	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2305	10	0.0043			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	AdFrames Desktop US 31714 0401 1231	AdFrames HotSpots 31714 0301 900x65	33459447	298883607	112526127	83224993767	-	0	00k3800000V6yCsAAJ	ct01e3bf4a80002a83	2472	68	0.0275			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Showroom 31714 0301 320x60	33459447	298883607	112526487	83229497607	-	0	00k3800000V6yCxAAJ	ct01e4b96990009512	26816	170	0.0063			
4/14/16	Sub Zero / Wolf	SubZero/Wolf-16Awareness-USA-31714 0316	Mobile Smartphone US 31714 0401 1231	Smartphone Hotspots 31714 0301 320x60	33459447	298883607	112526487	83229498567	-	0	00k3800000V6yCxAAJ	ct01e450ef40009512	8726	57	0.0065			
